root,file,ra,dec,srcid,msamet,slitid,grating,exptime,wmin,wmax,sn50,flux50,ctime,version,References,nRef,zfit,z,grade,reviewer,comment,thumb,slit_thumb,FITS,fnu,flam,has_v3,flam_v3
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_285002.spec.fits,53.1440741,-27.8206046,285002,jw03215001001_02_msa.fits,316,PRISM_CLEAR,99788,0.55,5.5,1.2,0.007,42:10.5,0.9.5.dev2+g80b81b4,-,0,1.7461,1.7461,3,Auto,Redshift matches gds-udeep-v3_g140m-f070lp_3215_285002 z=1.7369,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_prism-clear_1287_66140.spec.fits,53.1100223,-27.8541568,66140,jw01287001003_02_msa.fits,227,PRISM_CLEAR,33262.7,0.55,5.5,0.9,0.007,43:13.6,0.9.4.dev7+g92b1aa6,-,0,5.7766,5.7766,3,GBr,,,,FITS   d2d,,,0,
jades-gds08-v4,jades-gds08-v4_prism-clear_1286_10004975.spec.fits,53.1555554,-27.7947329,10004975,jw01286008001_04_msa.fits,579,PRISM_CLEAR,2844.8,0.55,5.5,0.2,0.007,15:21.3,0.9.5.dev2+g80b81b4,-,0,5.1457,5.1457,3,Auto,Redshift matches jades-gds08-v3_g235m-f170lp_1286_10004975 z=5.1433,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g140m-f070lp_1287_5625.spec.fits,53.1068526,-27.9021487,5625,jw01287001001_01_msa.fits,43,G140M_F070LP,33262.7,0.66,2.38,0.1,0.007,46:20.5,0.9.4.dev7+g92b1aa6,-,0,6.5587,6.5587,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_5625 z=6.5729,,,FITS   d2d,,,0,
gds-deep-v4,gds-deep-v4_g395h-f290lp_1210_5115.spec.fits,53.152855,-27.801945,5115,jw01210001001_01_msa.fits,69,G395H_F290LP,24947,2.83,4.49,0,0.007,41:58.5,0.9.5.dev2+g80b81b4,ABu23  z=7.260,1,7.2562,7.2562,3,Auto,Redshift matches gds-deep-v3_g395h-f290lp_1210_5115 z=7.2557,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_112848.spec.fits,53.1331809,-27.7987706,112848,jw03215001001_02_msa.fits,245,PRISM_CLEAR,66525.3,0.55,5.5,1.1,0.007,40:17.1,0.9.5.dev2+g80b81b4,-,0,3.001,3.001,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_112848 z=3.0023,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395h-f290lp_1287_20062446.spec.fits,53.1200125,-27.856452,20062446,jw01287001003_01_msa.fits,36,G395H_F290LP,33262.7,2.91,4.26,0,0.007,45:47.4,0.9.4.dev7+g92b1aa6,-,0,7.6492,7.6492,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_20062446 z=7.6562,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_197429.spec.fits,53.1555305,-27.8176538,197429,jw03215001001_02_msa.fits,294,PRISM_CLEAR,33262.7,0.55,5.5,0.6,0.007,38:38.8,0.9.5.dev2+g80b81b4,-,0,4.5928,4.5928,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_197429 z=4.6002,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_30080593.spec.fits,53.1488457,-27.8096962,30080593,jw03215001004_02_msa.fits,264,PRISM_CLEAR,58209.7,0.55,5.5,0.9,0.007,39:56.7,0.9.5.dev2+g80b81b4,-,0,5.9663,5.9663,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_30080593 z=5.9602,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_104813.spec.fits,53.1573708,-27.8109935,104813,jw03215001001_02_msa.fits,281,PRISM_CLEAR,99788,0.55,5.5,1,0.007,37:03.9,0.9.5.dev2+g80b81b4,-,0,5.8291,5.8291,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_104813 z=5.8224,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_g395m-f290lp_3215_108190.spec.fits,53.1192683,-27.8061989,108190,jw03215001001_01_msa.fits,104,G395M_F290LP,166313.3,2.69,5.5,0.2,0.007,48:50.6,0.9.5.dev2+g80b81b4,-,0,4.1489,4.1489,3,Auto,Redshift matches gds-udeep-v3_g395m-f290lp_3215_108190 z=4.1490,,,FITS   d2d,,,1,
jades-gds-wide2-v4,jades-gds-wide2-v4_prism-clear_1180_b480.spec.fits,53.11911736,-27.81468298,480,jw01180135001_03_msa.fits,480,PRISM_CLEAR,7440.3,0.55,5.5,0.3,0.007,13:21.1,0.9.5.dev8+ge2b237b,-,0,5.2945,5.2945,3,GBr,,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_g140m-f070lp_3215_199524.spec.fits,53.1669223,-27.8103324,199524,jw03215001005_01_msa.fits,97,G140M_F070LP,38806.4,0.66,2.6,0.1,0.007,48:06.9,0.9.5.dev2+g80b81b4,-,0,5.9464,5.9464,3,Auto,Redshift matches gds-udeep-v3_g395m-f290lp_3215_199524 z=5.9423,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g235m-f170lp_1287_3433.spec.fits,53.117763,-27.9070078,3433,jw01287001003_01_msa.fits,9,G235M_F170LP,16631.3,1.61,3.59,0.1,0.007,45:12.2,0.9.4.dev7+g92b1aa6,-,0,7.1057,7.1057,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_3433 z=7.1058,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_g395m-f290lp_3215_30080593.spec.fits,53.1488457,-27.8096962,30080593,jw03215001004_01_msa.fits,77,G395M_F290LP,66525.3,2.69,5.5,0.1,0.007,40:04.4,0.9.5.dev2+g80b81b4,-,0,5.9619,5.9619,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_30080593 z=5.9602,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_g395m-f290lp_3215_281285.spec.fits,53.1552093,-27.7975375,281285,jw03215001004_01_msa.fits,47,G395M_F290LP,66525.3,2.69,5.5,0.1,0.007,39:57.0,0.9.5.dev2+g80b81b4,-,0,1.7334,1.7334,3,Auto,Redshift matches gds-udeep-v4_prism-clear_3215_281285 z=1.7431,,,FITS   d2d,,,1,
jades-gds-wide2-v4,jades-gds-wide2-v4_g235m-f170lp_1180_1501.spec.fits,53.1357102,-27.8025304,1501,jw01180135001_05_msa.fits,780,G235M_F170LP,9191,1.6,4.36,0,0.006,56:09.6,0.9.5.dev2+g80b81b4,-,0,3.3385,3.3385,3,Auto,Redshift matches jades-gds-wide2-v3_g140m-f070lp_1180_1501 z=3.3328,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g235m-f170lp_1287_66140.spec.fits,53.1100223,-27.8541568,66140,jw01287001003_01_msa.fits,62,G235M_F170LP,16631.3,1.61,4.3,0.1,0.006,43:26.4,0.9.4.dev7+g92b1aa6,-,0,5.7729,5.7729,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_66140 z=5.7766,,,FITS   d2d,,,0,
jades-gds05-v4,jades-gds05-v4_g395h-f290lp_1286_192327.spec.fits,53.1721335,-27.83312,192327,jw01286005001_01_msa.fits,82,G395H_F290LP,2844.8,2.83,4.48,0,0.006,12:32.9,0.9.5.dev2+g80b81b4,-,0,4.8104,4.8104,3,Auto,Redshift matches jades-gds05-v3_g395h-f290lp_1286_192327 z=4.8101,,,FITS   d2d,,,1,
jades-gds-wide2-v4,jades-gds-wide2-v4_prism-clear_1180_30.spec.fits,53.1669628,-27.8272292,30,jw01180135001_06_msa.fits,867,PRISM_CLEAR,11160.5,0.55,5.5,0.3,0.006,54:18.5,0.9.5.dev2+g80b81b4,-,0,2.3736,2.3736,3,Auto,Redshift matches jades-gds-wide2-v3_prism-clear_1180_30 z=2.3622,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_prism-clear_1210_4721.spec.fits,53.1642186,-27.8248074,4721,jw01210001002_01_msa.fits,178,PRISM_CLEAR,33262.7,0.55,5.5,0.5,0.006,51:52.0,0.9.5.dev2+g80b81b4,ABu23  z=3.064,1,3.0732,3.0732,3,Auto,Redshift matches gds-deep-v3_g395h-f290lp_1210_4721 z=3.0851,,,FITS   d2d,,,1,
jades-gds-wide2-v4,jades-gds-wide2-v4_g235m-f170lp_1180_b131.spec.fits,53.12143179,-27.79621808,131,jw01180135001_01_msa.fits,131,G235M_F170LP,3063.7,1.61,4.36,0,0.006,14:45.8,0.9.5.dev8+ge2b237b,-,0,5.018,5.018,3,Auto,Redshift matches jades-gds-wide2-v4_prism-clear_1180_b312 z=5.0181,,,FITS   d2d,,,0,
jades-gds-wide2-v4,jades-gds-wide2-v4_g235m-f170lp_1180_3044.spec.fits,53.1213559,-27.7947895,3044,jw01180134001_01_msa.fits,158,G235M_F170LP,6127.3,1.61,4.35,0,0.006,53:30.2,0.9.5.dev2+g80b81b4,-,0,4.1157,4.1157,3,Auto,Redshift matches jades-gds-wide2-v3_prism-clear_1180_3044 z=4.1141,,,FITS   d2d,,,1,
jades-gds-w04-v4,jades-gds-w04-v4_prism-clear_1212_2818.spec.fits,53.05546743,-27.8307056,2818,jw01212054001_01_msa.fits,186,PRISM_CLEAR,2407.2,0.55,5.5,0.1,0.006,59:34.0,0.9.5.dev2+g80b81b4,-,0,1.9378,1.9379,3,GBr,,,,FITS   d2d,,,0,
jades-gds-wide2-v4,jades-gds-wide2-v4_g140m-f070lp_1180_3044.spec.fits,53.1213559,-27.7947895,3044,jw01180134001_01_msa.fits,158,G140M_F070LP,6127.3,0.72,2.6,0,0.006,53:22.2,0.9.5.dev2+g80b81b4,-,0,4.1164,4.1164,3,Auto,Redshift matches jades-gds-wide2-v3_prism-clear_1180_3044 z=4.1141,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_prism-clear_1287_5625.spec.fits,53.1068526,-27.9021487,5625,jw01287001003_02_msa.fits,198,PRISM_CLEAR,66525.3,0.55,5.5,0.9,0.006,45:56.4,0.9.4.dev7+g92b1aa6,-,0,6.5729,6.5729,3,GBr,,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_108606.spec.fits,53.1542012,-27.8055146,108606,jw03215001001_02_msa.fits,262,PRISM_CLEAR,99788,0.55,5.5,0.9,0.006,42:06.4,0.9.5.dev2+g80b81b4,-,0,5.9309,5.9309,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_108606 z=5.9282,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_prism-clear_1210_b244.spec.fits,53.16729821,-27.80748182,244,jw01210001003_02_msa.fits,244,PRISM_CLEAR,33262.7,0.55,5.5,0.8,0.006,56:29.9,0.9.5.dev8+ge2b237b,-,0,9.6886,9.6886,3,GBr,,,,FITS   d2d,,,0,
jades-gds-wide3-v4,jades-gds-wide3-v4_g140m-f070lp_1180_193544.spec.fits,53.1488446,-27.8288484,193544,jw01180136001_01_msa.fits,132,G140M_F070LP,6127.3,0.78,2.58,0,0.006,56:41.5,0.9.5.dev2+g80b81b4,-,0,2.623,2.623,3,Auto,Redshift matches jades-gds-wide3-v4_prism-clear_1180_193544 z=2.6303,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_g395m-f290lp_1210_b100.spec.fits,53.15132442,-27.81914657,100,jw01210001001_01_msa.fits,100,G395M_F290LP,8315.7,2.69,5.45,0,0.006,57:39.3,0.9.5.dev8+ge2b237b,ABu23  z=6.706,1,6.7057,6.7057,3,Auto,Redshift matches gds-deep-v4_prism-clear_1210_b274 z=6.7089,,,FITS   d2d,,,0,
jades-gds10-v4,jades-gds10-v4_g235m-f170lp_1287_72574.spec.fits,53.0824999,-27.8494591,72574,jw01287001003_01_msa.fits,96,G235M_F170LP,16631.3,1.61,4.32,0,0.006,43:21.7,0.9.4.dev7+g92b1aa6,-,0,4.8912,4.8912,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_72574 z=4.8937,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_g395m-f290lp_3215_20100293.spec.fits,53.1687381,-27.8169753,20100293,jw03215001004_01_msa.fits,85,G395M_F290LP,99788,2.69,5.5,0.3,0.006,44:09.0,0.9.5.dev2+g80b81b4,KHa23  z=-9999.000,1,8.7496,8.7496,3,Auto,Redshift matches gds-udeep-v3_g395m-f290lp_3215_20100293 z=8.7510,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_prism-clear_1210_1892.spec.fits,53.1582982,-27.7982561,1892,jw01210001001_02_msa.fits,199,PRISM_CLEAR,99788,0.55,5.5,0.8,0.006,41:19.8,0.9.5.dev2+g80b81b4,ABu23  z=4.772,1,4.7788,4.7788,3,Auto,Redshift matches gds-deep-v3_g235m-f170lp_1210_1892 z=4.7714,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_108190.spec.fits,53.1192683,-27.8061989,108190,jw03215001002_02_msa.fits,279,PRISM_CLEAR,157997.7,0.55,5.5,1.3,0.006,48:31.6,0.9.5.dev2+g80b81b4,-,0,4.1525,4.1525,3,Auto,Redshift matches gds-udeep-v3_g395m-f290lp_3215_108190 z=4.1490,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g140m-f070lp_1287_72574.spec.fits,53.0824999,-27.8494591,72574,jw01287001003_01_msa.fits,96,G140M_F070LP,16631.3,0.66,2.57,0,0.006,43:30.6,0.9.4.dev7+g92b1aa6,-,0,4.8971,4.8971,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_72574 z=4.8937,,,FITS   d2d,,,0,
jades-gds10-v4,jades-gds10-v4_prism-clear_1287_12326.spec.fits,53.1056073,-27.8918615,12326,jw01287001003_02_msa.fits,213,PRISM_CLEAR,66525.3,0.55,5.5,0.7,0.006,41:15.9,0.9.4.dev7+g92b1aa6,-,0,7.961,7.961,3,GBr,strong LAE,,,FITS   d2d,,,0,
jades-gds02-v4,jades-gds02-v4_prism-clear_1286_221594.spec.fits,53.0846471,-27.8908461,221594,jw01286002001_06_msa.fits,955,PRISM_CLEAR,2844.8,0.55,5.5,0.1,0.006,12:53.2,0.9.5.dev2+g80b81b4,-,0,2.2955,2.2955,3,Auto,Redshift matches jades-gds02-v3_g235m-f170lp_1286_221594 z=2.2949,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_prism-clear_1286_171156.spec.fits,53.086191,-27.8745994,171156,jw01286006001_03_msa.fits,421,PRISM_CLEAR,8534.5,0.55,5.5,0.2,0.006,50:56.4,0.9.5.dev2+g80b81b4,-,0,3.6524,3.6524,3,Auto,Redshift matches jades-gds02-v3_g395m-f290lp_1286_171156 z=3.6446,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_g235m-f170lp_1210_5233.spec.fits,53.1494568,-27.8097988,5233,jw01210001003_01_msa.fits,93,G235M_F170LP,8315.7,1.61,4.31,0,0.006,37:35.6,0.9.5.dev2+g80b81b4,ABu23  z=5.052,1,5.0536,5.0536,3,Auto,Redshift matches gds-deep-v3_g235m-f170lp_1210_5233 z=5.0703,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_g235m-f170lp_1210_b110.spec.fits,53.15132279,-27.81914636,110,jw01210001003_01_msa.fits,110,G235M_F170LP,8315.7,1.61,4.31,0,0.006,57:45.1,0.9.5.dev8+ge2b237b,ABu23  z=6.706,1,6.7067,6.7067,3,Auto,Redshift matches gds-deep-v4_prism-clear_1210_b274 z=6.7089,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_113056.spec.fits,53.1105167,-27.7984886,113056,jw03215001001_02_msa.fits,261,PRISM_CLEAR,157997.7,0.55,5.5,1.6,0.006,46:01.4,0.9.5.dev2+g80b81b4,CSi23  z=N/A,1,5.9887,5.9887,3,Auto,Redshift matches gds-udeep-v3_g395m-f290lp_3215_113056 z=5.9860,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_prism-clear_1287_60319101.spec.fits,53.1255611,-27.8727297,60319101,jw01287001001_02_msa.fits,157,PRISM_CLEAR,66525.3,0.55,5.5,0.9,0.006,45:52.5,0.9.4.dev7+g92b1aa6,-,0,2.6943,2.6942,3,GBr,,,,FITS   d2d,,,0,
jades-gds10-v4,jades-gds10-v4_prism-clear_1287_20050575.spec.fits,53.0703713,-27.8630784,20050575,jw01287001003_02_msa.fits,295,PRISM_CLEAR,66525.3,0.55,5.5,0.8,0.006,47:28.0,0.9.4.dev7+g92b1aa6,-,0,8.4223,8.4223,3,GBr,,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_30080873.spec.fits,53.1516685,-27.8092499,30080873,jw03215001002_02_msa.fits,277,PRISM_CLEAR,157997.7,0.55,5.5,1.1,0.006,48:46.8,0.9.5.dev2+g80b81b4,-,0,5.5596,5.5596,3,Auto,Redshift matches gds-udeep-v3_g395m-f290lp_3215_30080873 z=5.5610,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_109135.spec.fits,53.1700508,-27.8046233,109135,jw03215001003_02_msa.fits,240,PRISM_CLEAR,33262.7,0.55,5.5,0.5,0.006,37:49.5,0.9.5.dev2+g80b81b4,-,0,4.519,4.519,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_109135 z=4.5213,,,FITS   d2d,,,1,
gds-egami-ddt-v4,gds-egami-ddt-v4_prism-clear_6541_113002.spec.fits,53.1614658,-27.7985236,113002,jw06541001001_01_msa.fits,76,PRISM_CLEAR,24947,0.55,5.5,0.3,0.006,52:30.5,0.9.5.dev2+g80b81b4,-,0,3.1801,3.1801,3,Auto,Redshift matches gds-egami-ddt-v3_prism-clear_6541_113002 z=3.1695,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395m-f290lp_1287_72975.spec.fits,53.065117,-27.8490469,72975,jw01287001003_01_msa.fits,138,G395M_F290LP,16631.3,2.69,5.5,0.1,0.006,46:24.8,0.9.4.dev7+g92b1aa6,-,0,5.5898,5.5898,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_72975 z=5.5948,,,FITS   d2d,,,0,
gds-deep-v4,gds-deep-v4_prism-clear_1210_9320.spec.fits,53.156234,-27.8007421,9320,jw01210001001_02_msa.fits,209,PRISM_CLEAR,33262.7,0.55,5.5,0.4,0.005,36:29.4,0.9.5.dev2+g80b81b4,ABu23  z=5.060,1,5.0619,5.0619,3,Auto,Redshift matches gds-deep-v3_g235m-f170lp_1210_9320 z=5.0547,,,FITS   d2d,,,1,
jades-gds03-v4,jades-gds03-v4_g395h-f290lp_1286_92753.spec.fits,53.1135169,-27.8250754,92753,jw01286003001_05_msa.fits,687,G395H_F290LP,5689.7,2.83,4.13,0,0.005,14:55.6,0.9.5.dev2+g80b81b4,-,0,1.5777,1.5777,3,Auto,Redshift matches jades-gds03-v3_g235m-f170lp_1286_92753 z=1.5781,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_g235m-f170lp_1286_273623.spec.fits,53.0879172,-27.8769954,273623,jw01286004001_05_msa.fits,703,G235M_F170LP,8534.5,1.61,4.09,0,0.005,50:35.5,0.9.5.dev2+g80b81b4,-,0,4.2087,4.2087,3,Auto,Redshift matches jades-gds04-v4_prism-clear_1286_273623 z=4.2074,,,FITS   d2d,,,1,
jades-gds-wide-v4,jades-gds-wide-v4_prism-clear_1180_3080.spec.fits,53.1670324,-27.7950218,3080,jw01180029001_03_msa.fits,426,PRISM_CLEAR,3720.2,0.55,5.5,0.1,0.005,26:28.0,0.9.5.dev2+g80b81b4,KSc21  z=5.150,1,5.1478,5.1478,3,Auto,Redshift matches jades-gds-wide-v3_prism-clear_1180_3080 z=5.1516,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395h-f290lp_1287_70378732.spec.fits,53.0774518,-27.8591244,70378732,jw01287001003_01_msa.fits,104,G395H_F290LP,33262.7,2.83,4.46,0,0.005,46:45.6,0.9.4.dev7+g92b1aa6,-,0,3.793,3.793,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_70378732 z=3.7969,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_107579.spec.fits,53.1645078,-27.8071125,107579,jw03215001002_02_msa.fits,260,PRISM_CLEAR,124735,0.55,5.5,0.9,0.005,45:19.8,0.9.5.dev2+g80b81b4,-,0,3.1845,3.1845,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_107579 z=3.1921,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_g395m-f290lp_3215_197429.spec.fits,53.1555305,-27.8176538,197429,jw03215001001_01_msa.fits,115,G395M_F290LP,33262.7,2.69,5.32,0.1,0.005,38:43.6,0.9.5.dev2+g80b81b4,-,0,4.5915,4.5915,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_197429 z=4.6002,,,FITS   d2d,,,1,
jades-gds04-v4,jades-gds04-v4_g395m-f290lp_1286_164477.spec.fits,53.1041335,-27.8877449,164477,jw01286004001_04_msa.fits,527,G395M_F290LP,8534.5,2.69,5.5,0,0.005,48:42.8,0.9.5.dev2+g80b81b4,-,0,2.6738,2.6738,3,Auto,Redshift matches jades-gds04-v3_prism-clear_1286_164477 z=2.6597,,,FITS   d2d,,,1,
jades-gds-wide2-v4,jades-gds-wide2-v4_g395m-f290lp_1180_b131.spec.fits,53.12143179,-27.79621808,131,jw01180135001_01_msa.fits,131,G395M_F290LP,3063.7,2.69,5.48,0,0.005,14:40.7,0.9.5.dev8+ge2b237b,-,0,5.018,5.018,3,Auto,Redshift matches jades-gds-wide2-v4_prism-clear_1180_b312 z=5.0181,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_30071751.spec.fits,53.1676865,-27.8227749,30071751,jw03215001005_02_msa.fits,302,PRISM_CLEAR,24947,0.55,5.5,0.4,0.005,51:38.5,0.9.5.dev2+g80b81b4,-,0,6.3096,6.3096,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_30071751 z=6.3046,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395m-f290lp_1287_60302380.spec.fits,53.1109128,-27.8735141,60302380,jw01287001003_01_msa.fits,51,G395M_F290LP,33262.7,2.69,5.5,0.1,0.005,46:44.1,0.9.4.dev7+g92b1aa6,-,0,6.3694,6.3694,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_60302380 z=6.3778,,,FITS   d2d,,,0,
jades-gds03-v4,jades-gds03-v4_prism-clear_1286_177142.spec.fits,53.0874654,-27.8639017,177142,jw01286003001_03_msa.fits,431,PRISM_CLEAR,8534.5,0.55,5.5,0.2,0.005,39:49.1,0.9.5.dev2+g80b81b4,-,0,4.7458,4.7458,3,Auto,Redshift matches jades-gds03-v3_prism-clear_1286_177142 z=4.7464,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_109893.spec.fits,53.1609142,-27.8035424,109893,jw03215001005_02_msa.fits,251,PRISM_CLEAR,24947,0.55,5.5,0.3,0.005,37:08.7,0.9.5.dev2+g80b81b4,KSc21  z=4.944,1,4.9411,4.9411,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_109893 z=4.9495,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_g140m-f070lp_3215_99843.spec.fits,53.1285779,-27.8175053,99843,jw03215001002_01_msa.fits,127,G140M_F070LP,33262.7,0.73,2.6,0,0.005,43:28.7,0.9.5.dev2+g80b81b4,-,0,3.5649,3.5649,3,Auto,Redshift matches gds-udeep-v3_g395m-f290lp_3215_99843 z=3.5662,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_g395m-f290lp_3215_108606.spec.fits,53.1542012,-27.8055146,108606,jw03215001003_01_msa.fits,85,G395M_F290LP,99788,2.69,5.5,0.1,0.005,42:17.0,0.9.5.dev2+g80b81b4,-,0,5.9304,5.9304,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_108606 z=5.9282,,,FITS   d2d,,,1,
gds-deep-v4,gds-deep-v4_g395h-f290lp_1210_b83.spec.fits,53.16729822,-27.80748065,83,jw01210001003_01_msa.fits,83,G395H_F290LP,8315.7,2.83,4.48,0,0.005,58:19.3,0.9.5.dev8+ge2b237b,-,0,9.65,9.65,3,Auto,Redshift matches gds-deep-v4_prism-clear_1210_b239 z=9.6865,,,FITS   d2d,,,0,
jades-gds03-v4,jades-gds03-v4_g140m-f070lp_1286_177142.spec.fits,53.0874654,-27.8639017,177142,jw01286003001_05_msa.fits,731,G140M_F070LP,8534.5,0.66,2.59,0,0.005,39:59.0,0.9.5.dev2+g80b81b4,-,0,4.7471,4.7471,3,Auto,Redshift matches jades-gds03-v3_prism-clear_1286_177142 z=4.7464,,,FITS   d2d,,,1,
jades-gds06-v4,jades-gds06-v4_g140m-f070lp_1286_2727.spec.fits,53.0744901,-27.9092459,2727,jw01286006001_05_msa.fits,734,G140M_F070LP,8534.5,0.66,2.58,0,0.005,50:56.4,0.9.5.dev2+g80b81b4,-,0,2.2965,2.2965,3,Auto,Redshift matches jades-gds06-v3_g395m-f290lp_1286_2727 z=2.2965,,,FITS   d2d,,,1,
gds-udeep-v4,gds-udeep-v4_prism-clear_3215_30083556.spec.fits,53.1474152,-27.8055363,30083556,jw03215001005_02_msa.fits,266,PRISM_CLEAR,58209.7,0.55,5.5,0.5,0.004,40:27.9,0.9.5.dev2+g80b81b4,-,0,7.4832,7.4832,3,Auto,Redshift matches gds-udeep-v3_prism-clear_3215_30083556 z=7.4850,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_prism-clear_1287_72574.spec.fits,53.0824999,-27.8494591,72574,jw01287001003_02_msa.fits,276,PRISM_CLEAR,33262.7,0.55,5.5,0.5,0.004,43:17.5,0.9.4.dev7+g92b1aa6,-,0,4.8937,4.8937,3,GBr,high EW LAE,,,FITS   d2d,,,0,
gds-deep-v4,gds-deep-v4_g395m-f290lp_1210_b83.spec.fits,53.16729822,-27.80748177,83,jw01210001003_01_msa.fits,83,G395M_F290LP,8315.7,2.69,5.5,0,0.004,58:22.6,0.9.5.dev8+ge2b237b,-,0,9.687,9.687,3,Auto,Redshift matches gds-deep-v4_prism-clear_1210_b244 z=9.6886,,,FITS   d2d,,,0,
gds-udeep-v4,gds-udeep-v4_g395m-f290lp_3215_10000756.spec.fits,53.1695425,-27.8108655,10000756,jw03215001003_01_msa.fits,98,G395M_F290LP,33262.7,2.69,5.5,0.1,0.004,38:21.4,0.9.5.dev2+g80b81b4,-,0,2.7891,2.7891,3,Auto,Redshift matches gds-udeep-v4_g140m-f070lp_3215_10000756 z=2.8012,,,FITS   d2d,,,1,
jades-gds10-v4,jades-gds10-v4_g395m-f290lp_1287_66140.spec.fits,53.1100223,-27.8541568,66140,jw01287001003_01_msa.fits,62,G395M_F290LP,16631.3,2.69,5.5,0,0.004,43:16.9,0.9.4.dev7+g92b1aa6,-,0,5.7729,5.7729,3,Auto,Redshift matches jades-gds10-v4_prism-clear_1287_66140 z=5.7766,,,FITS   d2d,,,0,
gds-deep-v4,gds-deep-v4_prism-clear_1210_1916.spec.fits,53.1322756,-27.7981134,1916,jw01210001002_01_msa.fits,90,PRISM_CLEAR,33262.7,0.55,5.5,0.3,0.004,36:40.4,0.9.5.dev2+g80b81b4,ABu23  z=4.283,1,4.2883,4.2883,3,Auto,Redshift matches gds-deep-v3_g235m-f170lp_1210_1916 z=4.2841,,,FITS   d2d,,,1,
